(869.0121758999688, 437.1552620263978, 255.06207407115525)
(868.996208582555, 437.0331785844117, 255.0059355551522)
(869.1132691567689, 436.90481213582416, 254.89889674736713)
(869.0606867733572, 436.8751011635791, 254.9843745993458)
(868.9080727212606, 436.8272257029379, 254.9659241236558)
(869.176521001091, 436.74829322087373, 255.28892187200222)
(869.1954194966818, 436.763894132935, 255.05805623876586)
(869.3192853307276, 436.88071449708394, 255.00814253576755)
(869.0243334058189, 436.8446456211518, 255.21774306443947)
(869.2310241972328, 436.93169806613, 255.05490262812816)
(869.2316338216104, 437.0440537774558, 255.20480118183224)
(869.2832024022119, 436.84740489413423, 255.03573682171307)
(869.553023564126, 437.0646149167385, 255.11562353884938)
(869.3383889899803, 436.8984204129144, 255.06464785529172)
(869.6436218220479, 436.5845673540647, 255.08218875590086)
(869.9664837788412, 436.7980368112197, 255.36856290249656)
(869.4085952463519, 436.9723631266776, 255.0393240523455)
(869.6921814203183, 436.50242967585484, 255.18846768225242)
(869.6571264765091, 436.52663110733977, 255.2682417929901)
(869.6035265146387, 436.6646551713227, 255.18193616680142)
(869.4353451176449, 436.7401637705799, 255.18947986189653)
(869.8145296491491, 436.94872400903705, 255.2550089935619)
(869.695206227046, 436.7716642568987, 255.1815462636946)
(869.5935933178719, 436.5699242256107, 255.1027090593992)
(869.9354653304856, 436.76118450669355, 255.17791210441905)
(869.9477872054256, 436.6545677053516, 255.1524638815886)
(869.883419323998, 436.4489216376587, 255.14684950224577)
(869.9950301853546, 436.3711072032852, 255.09333790982524)
(870.1131406413117, 436.4794657828505, 255.11682675374522)
(869.9460032643678, 436.2980895230793, 255.24879335617808)
(870.0910249059359, 436.163545995115, 255.32125307239843)
(870.3237858366504, 436.25004606210723, 254.98827117031286)
(870.0393843408958, 435.95082595066486, 255.24912503163642)
(869.9811864807579, 436.0145310908843, 255.22966979965688)
(870.0957631614217, 436.2281738160631, 254.94548500061612)
(870.3537926422424, 436.4276746527461, 255.1278060371454)
(870.3452141213306, 436.3477799726256, 255.00791345619052)
(870.1742022367137, 436.26885133344103, 255.10536074477434)
(870.1192556240935, 436.035729467358, 255.04981035097023)
(870.190548284547, 435.756343683413, 255.2203409430162)
(870.4278002136168, 436.0498778993187, 255.05805573198086)
(870.3142476523257, 435.947712859429, 255.03616676362836)
(870.36393304333, 435.81504223471916, 255.0416414114286)
(870.221141799722, 435.9503410535663, 255.03119706980826)
(869.9542289219339, 435.7313919575464, 255.17528159833563)
(869.9181069981029, 435.87960760581217, 255.14931865729815)
(870.4054233326144, 435.7887386257921, 255.24446567037222)
(870.0583953813688, 435.819980098885, 255.09552392240494)
(870.2423933318659, 435.75507851648115, 254.97245887507887)
(870.3107561519871, 435.83239367609167, 255.0971157915303)
(870.2542735840038, 435.94409424917524, 254.97427397877576)
(870.4620734074005, 435.81968021464377, 255.12515466581422)
(870.4550415103117, 435.75946252290237, 255.08577833639512)
(870.3730432281744, 435.7966955366412, 254.9661289908015)
(870.2097885090307, 435.77771693911365, 254.98267961128974)
(870.3014182693832, 435.80002302404466, 254.88006307298417)
(870.2302079436158, 435.5495526891502, 255.01594041499337)
(870.4996649455965, 435.17708767727686, 255.02924330815404)
(870.5012269671345, 435.40430532605, 254.94894288403484)
(870.540663223696, 435.6565261679858, 255.05494630310807)
(870.6209644312913, 435.388985216425, 254.7974561946082)
(870.6976765173019, 435.43197061620265, 254.93970517592868)
(870.5959604578068, 435.26608727254563, 254.95967170915011)
(870.7298325563837, 435.1581280145568, 254.96683411894676)
(870.7698676480663, 435.4132080145482, 255.0324253053496)
(870.81249509155, 435.0623393177946, 255.06581115318892)
(871.0140865159107, 435.524582326625, 254.8879997225667)
(870.8884438922786, 434.94185681280084, 255.06213672480496)
(870.7673239854627, 434.9083112311881, 255.03992016192933)
(870.951180849711, 434.9461875361003, 255.04842056643045)
(871.1710128249435, 434.73892555641214, 255.06901028674295)
(870.8615325221384, 434.80983227169304, 255.18709552009494)
(870.8248149276452, 434.5884633537162, 255.08486049373028)
(871.0569928916445, 434.65493786664206, 255.12508048261978)
(871.1079224701017, 434.96233850477563, 255.169288875202)
(871.1159851486298, 434.708109167898, 254.87921060691627)
(871.0607960935994, 434.65146722626105, 254.9831026418328)
(871.2051530010173, 434.7471786917548, 255.00608445477877)
(871.6289489838424, 434.5556996263488, 255.04911853649017)
(871.6289495773826, 434.65902025997974, 255.14306962365677)
(871.3076301547017, 434.7560196425029, 255.0891260476027)
(871.5737073373247, 434.5746678540218, 255.1177659910193)
(871.4610766358612, 434.4325655922936, 255.12408188987933)
(871.1744602045646, 434.30296462294785, 255.09818341409354)
(871.2652308510341, 434.5294925209418, 255.27214272373294)
(871.050034012826, 434.40089853209724, 255.02961544604068)
(871.4609286041767, 434.6011448483798, 255.20536657611075)
(871.5511512313541, 434.42790009182335, 255.0917309422271)
(871.3560977589303, 434.2917365820233, 255.11952873042662)
(871.3099840939377, 434.501910574391, 255.17352409234263)
(871.4763454804032, 434.29301722261346, 255.31793116225)
(871.7591823138674, 434.3935239911515, 255.2422890829662)
(872.1211617389305, 434.18937362724694, 255.13141765577464)
(872.0992400859412, 434.3212428840195, 255.00615783613443)
(871.7714824346323, 434.10758700664064, 255.23045009946523)
(871.7423104932427, 434.07279276400436, 255.37562810076835)
(871.7020107875496, 434.107701466569, 255.24294041802074)
(871.8365264778013, 434.32128956614974, 255.22034604054764)
(871.6513707673785, 434.0848461825265, 255.18104136271788)
(871.6738951931238, 433.98412137937146, 255.1192414570772)
(871.6601711812176, 434.16339403354715, 254.9995895678796)
(871.7074923697916, 433.9974942042245, 255.03198735163795)
(872.0326239631338, 433.74322707598054, 255.22592108879812)
(871.9585425052067, 433.99597197326557, 255.1444307592847)
(872.3217266459496, 433.8977986920117, 255.03787735766906)
(872.2863397016268, 433.89554895250615, 255.17102609677258)
(872.1376289597865, 433.7830769476882, 255.10535747203784)
(872.3124274308276, 433.90578127239166, 255.20169689635068)
(872.423174475821, 433.641047668141, 255.0717129966186)
(872.2595717469989, 433.5476397676688, 255.04459755129736)
(872.2169761520042, 433.80905007400804, 255.17876825198286)
(872.2049236743757, 433.6229260145982, 255.18096433733635)
(872.1851647870121, 433.76653732209934, 255.04783514836066)
(872.378497946205, 434.07565243354645, 255.31765669605605)
(872.3201555005843, 433.73580271439687, 255.28531330839564)
(872.2790011352406, 433.8034310102993, 255.0627712155235)
(872.4087809133512, 433.7068024159738, 255.20307524701298)
(872.3818968072576, 433.62100320796264, 255.30574053581844)
(872.5812765255617, 433.71945611190563, 255.25310771460366)
(872.5791263309127, 433.78006813551, 255.14065328274117)
(872.6148340918551, 433.693846922867, 255.18073974628604)
(872.8371959891086, 433.74681335919536, 255.15764148828558)
(872.6935434100814, 433.4564461086568, 255.26996362168416)
(872.4920671208205, 433.35516733966915, 255.33161253479173)
(872.4317940703651, 433.3000492694438, 255.37444590031774)
(872.5184590215208, 432.8565078810625, 255.24860735427606)
(872.604924353017, 432.74773641081146, 255.5318413726091)
(872.8937571539124, 432.957397022281, 255.35136715934058)
(872.9093961647136, 432.90978297057086, 255.19953094275695)
(872.8117825947796, 433.03471140387717, 255.18093672771258)
(872.8158818740483, 433.05700047276594, 255.09960855757814)
(873.0807053397746, 433.20623265418476, 255.3036967161662)
(872.9871070700497, 433.2510801916526, 255.27172472640055)
(872.8365696025563, 432.8735724190804, 255.1528142260411)
(873.2804101594165, 432.8960962554663, 255.08021762127217)
(873.0927933145315, 432.6921176536978, 255.1879752596836)
(872.9930046493978, 432.8486052971406, 255.17424490112606)
(872.8266542253131, 432.67282654939794, 255.2290626594651)
(872.9786326820124, 432.821543520564, 255.33158432256337)
(872.7664553121984, 432.63209998297975, 255.15636718634698)
(872.6846845554796, 432.42385305430093, 255.2631097766806)
(872.6876893084411, 432.2690803036833, 255.33820351500685)
(872.9218184002491, 432.35986034520204, 255.32741958965912)
(873.0096937629248, 432.7012284312903, 255.18058123731905)
(873.0770642353966, 432.5985604795802, 255.17531600309835)
(873.5413824233565, 432.63529629579875, 255.15823569154372)
(873.4770715717854, 432.82458632513084, 255.14892018225143)
(873.4105387538191, 432.77371373586686, 255.28111913333038)
(873.306888884847, 432.7159122922384, 255.11208653106445)
(873.4131888019401, 432.63434204494854, 255.12779077569965)
(873.0631555878678, 432.6612104620211, 255.11952333614758)
(873.0567178501225, 432.6329202180674, 255.16648049828595)
(873.1164167873737, 432.5629779167681, 255.25158902770258)
(873.0376725708848, 432.693229220998, 255.29674642505955)
(872.9161283124276, 432.28737668430716, 255.3093494556714)
(873.079932595679, 432.6950537063161, 255.29813206182519)
(873.0459435450816, 432.34833084467095, 255.20199118596977)
(873.1727251812913, 432.51290090653583, 255.33163572304346)
(873.4988790063375, 432.7029999005057, 255.28891760444648)
(873.7425347465081, 432.6751624902053, 255.05335508641147)
(873.6447515303844, 432.63070606073086, 255.11330709605468)
(873.4654604048183, 432.51702460179945, 255.21816285573362)
(873.5518936249465, 432.24886359899926, 255.0689203087532)
(873.3955041276411, 432.5306959982732, 255.12243502912386)
(873.6626804558388, 431.96313240976565, 255.13318498017665)
(873.661348549413, 432.04787865284936, 255.28046251198307)
(873.7783632099312, 431.9605702951932, 255.362123493215)
(873.6638702791864, 431.9105867659656, 255.21338473290697)
(873.8049786230255, 432.00570177912255, 255.07139639122215)
(873.9295951457115, 431.8724943075508, 255.14080429226897)
(874.119752238471, 432.1958234191941, 255.23405924325186)
(874.1936418936439, 432.030621009415, 255.0810677048939)
(874.0316643122925, 431.7256371179501, 255.2243632192047)
(874.2128004002296, 431.90446183602813, 255.25666888514795)
(874.4329749741502, 431.80486167237285, 255.39060298557118)
(874.1858308406438, 431.79134846359943, 255.02188210952977)
(874.3855704612329, 431.96488793294554, 255.14645064236512)
(874.2939170922359, 431.59190561005346, 255.22888266461499)
(874.2793767133903, 431.6398937192416, 255.29133444074117)
(874.3035660684034, 431.6545196508547, 255.26793856337426)
(874.3283670856295, 431.59243777016866, 255.26295872658943)
(874.3539277700623, 431.4579743554526, 255.2456532417328)
(874.5003806315807, 431.2375673206887, 255.21151050756401)
(874.474958045494, 431.25594827309874, 255.23825547188108)
(874.5034653960438, 431.24660206382987, 255.37208816161228)
(874.7125419630246, 431.0268272529686, 255.1952902269939)
(874.9420867507041, 431.5186526063382, 255.13394030603985)
(874.8088210068164, 431.4655779418468, 255.1942757609803)
(874.9435234043084, 431.43245549225696, 255.08670984059782)
(874.6602761916312, 431.49000506150054, 255.23920820238024)
(874.8624021256283, 431.16527211702726, 255.07229638711632)
(874.608186585577, 431.2087880594846, 255.14441359165588)
(874.5654242033526, 431.37105105637625, 255.2170415463506)
(874.9403315206624, 431.4708171823254, 255.19112481346593)
(874.7832941293811, 431.22245606171265, 255.13241115906996)
(875.0779888592174, 431.2260749645014, 255.24551318569172)
(875.205179789591, 431.1484732102656, 255.28886954049034)
(875.1180910185462, 431.34833564684254, 255.14633621049708)
(875.2301413542597, 431.3109819957009, 255.14087890693406)
(875.105512149522, 431.5329902581914, 255.2241427851487)
(875.0368089322163, 431.2648820016884, 255.13111869498502)
(875.1322657401862, 431.2650145771044, 255.203087450505)
(875.175657440262, 431.3515939019242, 255.12179600315068)
(875.3287848960343, 431.1604433081708, 255.11341216886993)
(875.1993076824294, 431.2055906683779, 255.32964661411538)
(875.1575029714791, 431.2266372959523, 255.30407121623148)
(875.3897277022173, 431.2650806857115, 254.94862915923107)
(875.2833302788604, 431.2653043362751, 255.14941080650925)
(875.3323015670532, 431.11232549798615, 255.2856552868273)
(875.5252329195722, 431.30483987121806, 254.9884774398626)
(875.4267046119029, 431.3878348130736, 255.10066744275335)
(875.3996698799485, 431.2803130580405, 255.108812721306)
(875.466927442559, 431.06129780681, 255.30793110065383)
(875.5582742568699, 431.2810572049498, 255.0837631140545)
(875.4361884128784, 430.8348135761873, 255.08586759535552)
(875.4123111573073, 431.08970338647464, 255.19350639533133)
(875.5384382140261, 431.05900073305054, 255.16035485181368)
(875.4264586897906, 431.06507983827623, 255.10454496983445)
(875.3651363233603, 431.0588945422295, 255.11923200959652)
(875.4019709954481, 431.00610886807675, 255.09351093266957)
(875.5300726066598, 431.09547445727617, 255.30221063938652)
(875.7884793755671, 431.03021814319055, 255.35775512523523)
(875.5183992305475, 430.9546084694777, 255.11275693919396)
(875.6622177583116, 430.950672200883, 255.0065410038817)
(875.6024777773237, 430.83544703432483, 255.06020693498994)
(875.8448557054264, 430.5465085083064, 255.01178985592503)
(875.4954726494914, 430.6654720879149, 255.04937983259168)
(875.7302588276129, 430.6533114301917, 255.1479983973056)
(875.4949340567149, 430.4267902560938, 254.92074299291875)
(875.3644304476612, 430.27213202124165, 255.0360844287406)
(875.6023401115939, 430.54883810289846, 255.06201318152645)
(875.7807064417769, 430.0119412767739, 255.21120098792184)
(875.7907013859635, 429.74445407549035, 255.27048028122056)
(875.4910431542473, 429.679810797513, 255.1035830408245)
(875.6215518926698, 429.5958716067235, 255.3221225330907)
(875.728683955263, 429.65495145177664, 255.24299763240924)
(875.723786886199, 429.7857020560366, 255.21904228380686)
(875.8974186899131, 429.5330695329618, 255.11688830634367)
(875.9155566350757, 429.5105363839401, 255.2455844887908)
(876.2026901783433, 429.5135984087555, 255.353977256129)
(876.0190904313516, 429.5304493509295, 255.31177622731005)
(875.9977970546953, 429.4561427787535, 255.2628876918191)
(876.0969385990395, 429.6858315983996, 255.1827790475307)
(876.0652692242593, 429.1680862304637, 255.40849857711868)
(875.9183530686568, 429.17382609009303, 255.17751270767693)
(875.9906405165108, 429.20780830643855, 255.288529545665)
(875.9454170250671, 429.2567559248518, 255.28205093132703)
(875.9939435959835, 429.47380535699034, 255.28262751384108)
(876.0685253334901, 429.6344358853259, 255.26539621760185)
(876.2924472797799, 429.4844676691622, 255.13935665090722)
(876.0093794806919, 429.5875501261236, 255.22006052369542)
(876.3798466709476, 429.2328844906167, 254.96188809260786)
(876.4660042486033, 429.7964554421278, 255.08969557836863)
(876.3900757959718, 429.65775341514745, 255.06899775988373)
(876.3296106734354, 429.61784245033857, 255.0505792733104)
(876.6944861982671, 429.5391760470527, 255.14949987697395)
(876.7527109903472, 429.5519856726205, 255.25282935592324)
(876.6153522294692, 429.0959813671177, 254.87886646220153)
(876.6205195231573, 428.9085661702124, 254.9977217920447)
(876.6272449356562, 428.84429245794047, 255.04745901142908)
(876.630836209769, 429.2056475747719, 255.1008178707023)
(876.4805131196912, 428.90887385124665, 255.2233927564748)
(876.4081744742516, 428.8445680224445, 255.0516268293599)
(876.3275447436437, 429.06719614226347, 255.23826608410596)
(876.2011433405528, 429.03769462391176, 255.32470712867013)
(876.6485753018761, 429.24034443887734, 254.92360509408226)
(876.8221821273745, 429.30056326602295, 255.13788740420333)
(876.887634291147, 429.1037085832027, 255.07724880795257)
(876.9651076404218, 429.07565384694067, 255.095816285925)
(876.9974946442572, 429.020445794326, 255.09652796681013)
(876.8654449747715, 429.267720685026, 255.15979084882375)
(876.8899418778707, 429.07158300272437, 255.28654127104656)
(876.9819701594984, 429.15212121954005, 255.15244633470252)
(877.1706559147647, 428.73778680005506, 254.94383316827185)
(877.0566021180973, 428.73634966836016, 255.14683181354144)
(877.2174209730042, 428.83363761161854, 255.19140905277067)
(877.2545225135365, 429.11748125349607, 255.12635448241818)
(877.1860693604575, 429.1415519368352, 255.11653636867723)
(877.2047284841619, 428.9973639851696, 255.01564986627272)
(877.1819916734559, 428.9796223218369, 254.9961401843844)
(877.3634944697935, 428.87212926216404, 255.11913404034058)
(877.5193592592337, 428.9381474150241, 255.07389321918913)
(877.368491995627, 428.56808888914406, 255.0556008296579)
(877.2415897230067, 428.08857839163824, 254.97092256755508)
(877.285512197711, 428.56954116126485, 254.84680841233163)
(877.2551479324677, 428.74015470121424, 254.8856665005424)
(877.3991336328367, 428.7365283830287, 254.98491499963308)
(877.2894171407744, 428.36146441024346, 254.79690117661139)
(877.163176395447, 428.16047093032455, 254.94142176131996)
(877.2141747106864, 428.2201580447264, 255.10018574956734)
(877.5516777111618, 427.992662334412, 254.90884678716696)
(877.4323716082067, 427.831890445216, 255.0198914609997)
(877.6552004733923, 428.46982553833556, 255.06174870345205)
(877.7202516644522, 428.15807385980304, 254.95674381981374)
(877.7760616720889, 428.1253367993644, 254.92306674555988)
(877.7036956036566, 428.13391403910214, 255.1558965346087)
(877.827628149253, 428.00113656087046, 255.15548196916504)
(877.4283405979373, 428.1361727312328, 255.00215862510953)
(877.3276681662642, 428.2117063219101, 254.94565695843553)
(877.5172893401477, 428.1775550093687, 254.95720216635976)
(877.5792044410381, 428.30607203593604, 254.92961416653236)
(877.5575552187174, 428.0877400561667, 255.09962373761132)
(877.7037166517591, 428.0612513073272, 254.97654279169362)
(877.6842790397329, 427.8826262296527, 255.1330718150533)
(877.9206592901293, 428.0264343115605, 254.89273337778252)
(877.8477804677492, 428.0706319456802, 254.8963669945125)
(878.2683143391542, 428.0263555857087, 255.15279477164975)
(878.6145401223124, 427.8502878096833, 255.02366680212222)
(878.3746660762808, 427.9930231913457, 255.12648144279848)
(878.286888110077, 428.04972330766, 255.1563796457103)
(878.4504028281158, 428.1179282537237, 255.05167161267346)
(878.4164692517869, 427.94690026388025, 254.99327561245792)
(878.356894842284, 427.76902408489843, 255.1595925034095)
(878.2657524007201, 427.5132462648643, 255.00029544287125)
(878.3458817381945, 427.82687410939, 255.09622792429073)
(878.2635702489232, 427.67573219438975, 255.17403103085476)
(878.1028383286364, 427.74605513633145, 254.96542224091797)
(878.2936307128667, 427.286888091812, 255.14690130695467)
(878.2952203282073, 427.4807640860689, 255.04087897651354)
(878.7134801354453, 427.61239724986785, 254.91376398640205)
(878.786826068725, 427.61695444429336, 254.95632535579634)
(878.761758235195, 427.554315034325, 254.89355093161814)
(878.9023201888617, 427.48563797747704, 254.95507451704663)
(878.7194882171559, 427.5907238495763, 254.95812123209623)
(878.9672766124135, 427.4855470816375, 255.14842849168602)
(878.8051833388474, 427.368134331221, 254.99658071264756)
(878.4987874055801, 427.10760200455593, 255.11006348679814)
(878.9868550367447, 427.1101580001397, 255.13279222394303)
(878.6769851200031, 427.0314740192974, 255.22489028961274)
(878.9074700221255, 427.00503228511883, 255.05726564807)
(879.0485277775891, 427.15692933787534, 255.2057048923966)
(879.0559983661043, 426.7303789450143, 255.2157145603697)
(879.3399216632773, 427.02525081692454, 255.16566570599088)
(879.5095463200822, 427.0152786259017, 255.19171085597043)
(879.512673893759, 427.27579586374833, 255.08998801877476)
(879.6570501100045, 427.2488360541599, 254.96120546285758)
(879.4618994510734, 427.5273899119018, 255.15029852317218)
(879.5716037477168, 427.4783701814364, 254.94682762597273)
(879.5252359787789, 427.0205980126327, 254.90173639509362)
(879.6062033541596, 426.8593993464432, 254.99882409463063)
(879.3277571488759, 426.813861078297, 254.9668073173317)
(879.3345843389804, 426.54197976491685, 254.90752038642495)
(879.2433190100527, 426.6273262973755, 254.880055380789)
(879.5320063893209, 426.3628725053586, 255.2304931534993)
(879.4768006580614, 426.45558527171937, 255.28499114620354)
(879.5133802729924, 426.49263911849914, 255.10261867586044)
(879.7174076506519, 427.0738363859404, 255.0958075317646)
(879.7533603175115, 426.90826986798186, 255.06494740011573)
(879.6937098131026, 426.9257397140128, 254.93275273835675)
(879.8791313883803, 426.83472906122563, 255.08399780517047)
(879.6691776583248, 426.6398634964059, 255.0357890606943)
(879.5734884020025, 426.5386107273821, 255.03711037780562)
(879.6909961265897, 426.63498742531, 254.87286074774553)
(879.7761734177922, 426.6193327589322, 255.14287659416337)
(879.6345933297247, 426.1909486315321, 254.88316967210875)
(879.5462907687596, 426.2182128107577, 254.85562779696735)
(879.4526504000024, 426.44835759931186, 255.11709617900559)
(879.555308168023, 426.28272592055873, 255.01915502017087)
(879.7279621617389, 426.6232003798299, 255.13530757141325)
(879.7242568011281, 426.9045705471731, 254.8959380648148)
(879.8166134960912, 426.6788579238121, 255.05979787675224)
(880.007194880588, 426.5196305166543, 255.14139261557523)
(879.889433189978, 426.48477367455087, 255.12429445128046)
(880.1543018782207, 426.68717971851993, 254.93654845674587)
(880.0008274427857, 426.69896702545424, 255.05660210446032)
(880.041820600215, 426.51749887855385, 255.12118588823176)
(880.0813131802431, 426.401306429764, 255.17120738748446)
(880.0523942839793, 426.27422137532847, 255.3341590008193)
(880.0439855583244, 426.1813258286319, 255.01123495331052)
(879.8609315209048, 425.91128365263035, 255.1549134747122)
(879.5772073728905, 426.3944762653765, 255.05041664580585)
(879.8795809096712, 426.3856729534698, 254.9012779252368)
(879.7066018742448, 426.48464244870115, 255.05983512789902)
(880.0894954245941, 426.62190090004594, 254.80316401695256)
